date,cases,deaths,country
4/3/2020,4668,760,Italy
4/4/2020,4585,764,Italy
4/5/2020,4805,681,Italy
4/6/2020,4316,527,Italy
4/7/2020,3599,636,Italy
4/8/2020,3039,604,Italy
3/12/2020,2,0,Jamaica
3/13/2020,4,0,Jamaica
3/14/2020,2,0,Jamaica
3/16/2020,2,0,Jamaica
3/17/2020,0,0,Jamaica
3/18/2020,3,0,Jamaica
3/19/2020,2,0,Jamaica
3/20/2020,1,0,Jamaica
3/21/2020,3,0,Jamaica
3/22/2020,0,0,Jamaica
3/23/2020,0,0,Jamaica
3/24/2020,0,0,Jamaica
3/25/2020,2,1,Jamaica
3/26/2020,4,0,Jamaica
3/27/2020,1,0,Jamaica
3/28/2020,0,0,Jamaica
3/29/2020,6,0,Jamaica
3/30/2020,2,0,Jamaica
3/31/2020,4,0,Jamaica
4/1/2020,0,0,Jamaica
4/2/2020,6,2,Jamaica
4/3/2020,3,0,Jamaica
4/4/2020,6,0,Jamaica
4/5/2020,2,0,Jamaica
4/6/2020,3,0,Jamaica
4/7/2020,1,0,Jamaica
4/8/2020,4,0,Jamaica
12/31/2019,0,0,Japan
1/1/2020,0,0,Japan
1/2/2020,0,0,Japan
1/3/2020,0,0,Japan
1/4/2020,0,0,Japan
1/5/2020,0,0,Japan
1/6/2020,0,0,Japan
1/7/2020,0,0,Japan
1/8/2020,0,0,Japan
1/9/2020,0,0,Japan
1/10/2020,0,0,Japan
1/11/2020,0,0,Japan
1/12/2020,0,0,Japan
1/13/2020,0,0,Japan
1/14/2020,0,0,Japan
1/15/2020,1,0,Japan
1/16/2020,0,0,Japan
1/17/2020,0,0,Japan
1/18/2020,0,0,Japan
1/19/2020,0,0,Japan
1/20/2020,0,0,Japan
1/21/2020,0,0,Japan
1/22/2020,0,0,Japan
1/23/2020,0,0,Japan
1/24/2020,1,0,Japan
1/25/2020,0,0,Japan
1/26/2020,1,0,Japan
1/27/2020,0,0,Japan
1/28/2020,1,0,Japan
1/29/2020,3,0,Japan
1/30/2020,4,0,Japan
1/31/2020,3,0,Japan
2/1/2020,1,0,Japan
2/2/2020,4,0,Japan
2/3/2020,1,0,Japan
2/4/2020,0,0,Japan
2/5/2020,5,0,Japan
2/6/2020,0,0,Japan
2/7/2020,0,0,Japan
2/8/2020,0,0,Japan
2/9/2020,0,0,Japan
2/10/2020,0,0,Japan
2/11/2020,0,0,Japan
2/12/2020,0,0,Japan
2/13/2020,4,1,Japan
2/14/2020,1,0,Japan
2/15/2020,8,0,Japan
2/16/2020,14,0,Japan
2/17/2020,7,0,Japan
2/18/2020,0,0,Japan
2/19/2020,7,0,Japan
2/20/2020,18,0,Japan
2/21/2020,9,0,Japan
2/22/2020,12,0,Japan
2/23/2020,27,0,Japan
2/24/2020,12,0,Japan
2/25/2020,0,0,Japan
2/26/2020,20,0,Japan
2/27/2020,22,2,Japan
2/28/2020,24,0,Japan
2/29/2020,20,0,Japan
3/1/2020,9,2,Japan
3/2/2020,15,1,Japan
3/3/2020,0,0,Japan
3/4/2020,14,0,Japan
3/5/2020,49,0,Japan
3/6/2020,32,0,Japan
3/7/2020,59,0,Japan
3/8/2020,47,0,Japan
3/9/2020,33,1,Japan
3/10/2020,26,2,Japan
3/11/2020,54,3,Japan
3/12/2020,51,3,Japan
3/13/2020,56,4,Japan
3/14/2020,62,2,Japan
3/15/2020,43,1,Japan
3/16/2020,34,2,Japan
3/17/2020,10,4,Japan
3/18/2020,5,0,Japan
3/19/2020,44,1,Japan
3/20/2020,77,4,Japan
3/21/2020,57,2,Japan
3/22/2020,39,1,Japan
3/23/2020,43,5,Japan
3/24/2020,39,1,Japan
3/25/2020,65,1,Japan
3/26/2020,75,2,Japan
3/27/2020,96,1,Japan
3/28/2020,135,3,Japan
3/29/2020,194,3,Japan
3/30/2020,173,2,Japan
3/31/2020,87,2,Japan
4/1/2020,0,0,Japan
4/2/2020,225,1,Japan
4/3/2020,439,6,Japan
4/4/2020,318,6,Japan
4/5/2020,336,1,Japan
4/6/2020,383,3,Japan
4/7/2020,163,7,Japan
4/8/2020,89,0,Japan
3/20/2020,5,0,Jersey
3/21/2020,7,0,Jersey
3/22/2020,0,0,Jersey
3/23/2020,3,0,Jersey
3/24/2020,3,0,Jersey
3/25/2020,0,0,Jersey
3/26/2020,0,0,Jersey
3/27/2020,14,1,Jersey
3/28/2020,20,0,Jersey
3/29/2020,9,0,Jersey
3/30/2020,2,1,Jersey
3/31/2020,0,0,Jersey
4/1/2020,18,0,Jersey
4/2/2020,0,0,Jersey
4/3/2020,0,0,Jersey
4/4/2020,37,0,Jersey
4/5/2020,5,1,Jersey
4/6/2020,32,0,Jersey
4/7/2020,14,0,Jersey
4/8/2020,1,0,Jersey
3/3/2020,1,0,Jordan
3/8/2020,0,0,Jordan
3/15/2020,0,0,Jordan
3/16/2020,14,0,Jordan
3/17/2020,1,0,Jordan
3/18/2020,19,0,Jordan
3/19/2020,17,0,Jordan
3/20/2020,4,0,Jordan
3/21/2020,13,0,Jordan
3/22/2020,15,0,Jordan
3/23/2020,15,0,Jordan
3/24/2020,13,0,Jordan
3/25/2020,15,0,Jordan
3/26/2020,26,0,Jordan
3/27/2020,19,0,Jordan
3/28/2020,40,0,Jordan
3/29/2020,23,1,Jordan
3/30/2020,24,0,Jordan
3/31/2020,9,4,Jordan
4/1/2020,6,0,Jordan
4/2/2020,4,0,Jordan
4/3/2020,21,0,Jordan
4/4/2020,0,0,Jordan
4/5/2020,24,0,Jordan
4/6/2020,22,0,Jordan
4/7/2020,4,1,Jordan
4/8/2020,0,0,Jordan
3/15/2020,6,0,Kazakhstan
3/16/2020,3,0,Kazakhstan
3/17/2020,2,0,Kazakhstan
3/18/2020,22,0,Kazakhstan
3/19/2020,4,0,Kazakhstan
3/20/2020,12,0,Kazakhstan
3/21/2020,4,0,Kazakhstan
3/22/2020,3,0,Kazakhstan
3/23/2020,4,0,Kazakhstan
3/24/2020,2,0,Kazakhstan
3/25/2020,17,0,Kazakhstan
3/26/2020,9,0,Kazakhstan
3/27/2020,32,0,Kazakhstan
3/28/2020,73,0,Kazakhstan
3/29/2020,36,0,Kazakhstan
3/30/2020,55,1,Kazakhstan
3/31/2020,41,0,Kazakhstan
4/1/2020,15,0,Kazakhstan
4/2/2020,8,1,Kazakhstan
4/3/2020,38,1,Kazakhstan
4/4/2020,74,0,Kazakhstan
4/5/2020,0,0,Kazakhstan
4/6/2020,71,2,Kazakhstan
4/7/2020,139,1,Kazakhstan
4/8/2020,34,0,Kazakhstan
3/14/2020,1,0,Kenya
3/15/2020,0,0,Kenya
3/16/2020,2,0,Kenya
3/17/2020,0,0,Kenya
3/18/2020,1,0,Kenya
3/19/2020,3,0,Kenya
3/20/2020,0,0,Kenya
3/21/2020,0,0,Kenya
3/22/2020,0,0,Kenya
3/23/2020,8,0,Kenya
3/24/2020,1,0,Kenya
3/25/2020,9,0,Kenya
3/26/2020,0,0,Kenya
3/27/2020,6,1,Kenya
3/28/2020,0,0,Kenya
3/29/2020,7,0,Kenya
3/30/2020,4,0,Kenya
3/31/2020,8,0,Kenya
4/1/2020,9,0,Kenya
4/2/2020,22,0,Kenya
4/3/2020,29,2,Kenya
4/4/2020,12,1,Kenya
4/5/2020,4,0,Kenya
4/6/2020,16,0,Kenya
4/7/2020,16,0,Kenya
4/8/2020,14,2,Kenya
3/16/2020,2,0,Kosovo
3/17/2020,0,0,Kosovo
3/18/2020,17,0,Kosovo
3/19/2020,0,0,Kosovo
3/20/2020,2,0,Kosovo
3/21/2020,3,0,Kosovo
3/22/2020,0,0,Kosovo
3/23/2020,7,1,Kosovo
3/24/2020,30,0,Kosovo
3/25/2020,2,0,Kosovo
3/26/2020,8,0,Kosovo
3/27/2020,8,0,Kosovo
3/28/2020,7,0,Kosovo
3/29/2020,2,0,Kosovo
3/30/2020,3,0,Kosovo
3/31/2020,15,0,Kosovo
4/1/2020,6,0,Kosovo
4/2/2020,0,0,Kosovo
4/3/2020,13,0,Kosovo
4/4/2020,1,0,Kosovo
4/5/2020,6,0,Kosovo
4/6/2020,8,0,Kosovo
4/7/2020,5,2,Kosovo
4/8/2020,39,2,Kosovo
12/31/2019,0,0,Kuwait
1/1/2020,0,0,Kuwait
1/2/2020,0,0,Kuwait
1/3/2020,0,0,Kuwait
1/4/2020,0,0,Kuwait
1/5/2020,0,0,Kuwait
1/6/2020,0,0,Kuwait
1/7/2020,0,0,Kuwait
1/8/2020,0,0,Kuwait
1/9/2020,0,0,Kuwait
1/10/2020,0,0,Kuwait
1/11/2020,0,0,Kuwait
1/12/2020,0,0,Kuwait
1/13/2020,0,0,Kuwait
1/14/2020,0,0,Kuwait
1/15/2020,0,0,Kuwait
1/16/2020,0,0,Kuwait
1/17/2020,0,0,Kuwait
1/18/2020,0,0,Kuwait
1/19/2020,0,0,Kuwait
1/20/2020,0,0,Kuwait
1/21/2020,0,0,Kuwait
1/22/2020,0,0,Kuwait
1/23/2020,0,0,Kuwait
1/24/2020,0,0,Kuwait
1/25/2020,0,0,Kuwait
1/26/2020,0,0,Kuwait
1/27/2020,0,0,Kuwait
1/28/2020,0,0,Kuwait
1/29/2020,0,0,Kuwait
1/30/2020,0,0,Kuwait
1/31/2020,0,0,Kuwait
2/1/2020,0,0,Kuwait
2/2/2020,0,0,Kuwait
2/3/2020,0,0,Kuwait
2/4/2020,0,0,Kuwait
2/5/2020,0,0,Kuwait
2/6/2020,0,0,Kuwait
2/7/2020,0,0,Kuwait
2/8/2020,0,0,Kuwait
2/9/2020,0,0,Kuwait
2/10/2020,0,0,Kuwait
2/11/2020,0,0,Kuwait
2/12/2020,0,0,Kuwait
2/13/2020,0,0,Kuwait
2/14/2020,0,0,Kuwait
2/15/2020,0,0,Kuwait
2/16/2020,0,0,Kuwait
2/17/2020,0,0,Kuwait
2/18/2020,0,0,Kuwait
2/19/2020,0,0,Kuwait
2/20/2020,0,0,Kuwait
2/21/2020,0,0,Kuwait
2/22/2020,0,0,Kuwait
2/23/2020,0,0,Kuwait
2/24/2020,3,0,Kuwait
2/25/2020,2,0,Kuwait
2/26/2020,6,0,Kuwait
2/27/2020,15,0,Kuwait
2/28/2020,17,0,Kuwait
2/29/2020,2,0,Kuwait
3/1/2020,0,0,Kuwait
3/2/2020,1,0,Kuwait
3/3/2020,10,0,Kuwait
3/6/2020,2,0,Kuwait
3/8/2020,3,0,Kuwait
3/9/2020,3,0,Kuwait
3/10/2020,1,0,Kuwait
3/11/2020,4,0,Kuwait
3/12/2020,3,0,Kuwait
3/13/2020,8,0,Kuwait
3/14/2020,20,0,Kuwait
3/15/2020,4,0,Kuwait
3/16/2020,8,0,Kuwait
3/17/2020,11,0,Kuwait
3/18/2020,7,0,Kuwait
3/19/2020,12,0,Kuwait
3/20/2020,6,0,Kuwait
3/21/2020,11,0,Kuwait
3/22/2020,17,0,Kuwait
3/23/2020,12,0,Kuwait
3/24/2020,1,0,Kuwait
3/25/2020,2,0,Kuwait
3/26/2020,4,0,Kuwait
3/27/2020,13,0,Kuwait
3/28/2020,17,0,Kuwait
3/29/2020,10,0,Kuwait
3/30/2020,20,0,Kuwait
3/31/2020,11,0,Kuwait
4/1/2020,23,0,Kuwait
4/2/2020,28,0,Kuwait
4/3/2020,25,0,Kuwait
4/4/2020,0,0,Kuwait
4/5/2020,137,1,Kuwait
4/6/2020,77,0,Kuwait
4/7/2020,109,0,Kuwait
4/8/2020,78,0,Kuwait
3/19/2020,3,0,Kyrgyzstan
3/20/2020,3,0,Kyrgyzstan
3/21/2020,0,0,Kyrgyzstan
3/22/2020,8,0,Kyrgyzstan
3/23/2020,0,0,Kyrgyzstan
3/24/2020,2,0,Kyrgyzstan
3/25/2020,26,0,Kyrgyzstan
3/26/2020,2,0,Kyrgyzstan
3/27/2020,0,0,Kyrgyzstan
3/28/2020,14,0,Kyrgyzstan
3/29/2020,26,0,Kyrgyzstan
3/30/2020,0,0,Kyrgyzstan
3/31/2020,0,0,Kyrgyzstan
4/1/2020,23,0,Kyrgyzstan
4/2/2020,5,1,Kyrgyzstan
4/3/2020,13,0,Kyrgyzstan
4/4/2020,19,0,Kyrgyzstan
4/5/2020,0,0,Kyrgyzstan
4/6/2020,72,3,Kyrgyzstan
4/7/2020,12,0,Kyrgyzstan
4/8/2020,42,0,Kyrgyzstan
3/25/2020,2,0,Laos
3/26/2020,0,0,Laos
3/27/2020,4,0,Laos
3/28/2020,0,0,Laos
3/29/2020,0,0,Laos
3/30/2020,0,0,Laos
3/31/2020,3,0,Laos
4/1/2020,0,0,Laos
4/2/2020,1,0,Laos
4/3/2020,0,0,Laos
4/4/2020,0,0,Laos
4/5/2020,0,0,Laos
4/6/2020,1,0,Laos
4/7/2020,1,0,Laos
4/8/2020,0,0,Laos
3/3/2020,1,0,Latvia
3/8/2020,1,0,Latvia
3/9/2020,1,0,Latvia
3/10/2020,3,0,Latvia
3/11/2020,2,0,Latvia
3/12/2020,2,0,Latvia
3/13/2020,6,0,Latvia
3/14/2020,3,0,Latvia
3/15/2020,7,0,Latvia
3/16/2020,5,0,Latvia
3/17/2020,5,0,Latvia
3/18/2020,25,0,Latvia
3/19/2020,10,0,Latvia
3/20/2020,15,0,Latvia
3/21/2020,25,0,Latvia
3/22/2020,13,0,Latvia
3/23/2020,15,0,Latvia
3/24/2020,41,0,Latvia
3/25/2020,17,0,Latvia
3/26/2020,24,0,Latvia
3/27/2020,23,0,Latvia
3/28/2020,36,0,Latvia
3/29/2020,25,0,Latvia
3/30/2020,71,0,Latvia
3/31/2020,0,0,Latvia
4/1/2020,22,0,Latvia
4/2/2020,48,0,Latvia
4/3/2020,12,0,Latvia
4/4/2020,35,1,Latvia
4/5/2020,16,0,Latvia
4/6/2020,24,0,Latvia
4/7/2020,9,0,Latvia
4/8/2020,6,1,Latvia
12/31/2019,0,0,Lebanon
1/1/2020,0,0,Lebanon
1/2/2020,0,0,Lebanon
1/3/2020,0,0,Lebanon
1/4/2020,0,0,Lebanon
1/5/2020,0,0,Lebanon
1/6/2020,0,0,Lebanon
1/7/2020,0,0,Lebanon
1/8/2020,0,0,Lebanon
1/9/2020,0,0,Lebanon
1/10/2020,0,0,Lebanon
1/11/2020,0,0,Lebanon
1/12/2020,0,0,Lebanon
1/13/2020,0,0,Lebanon
1/14/2020,0,0,Lebanon
1/15/2020,0,0,Lebanon
1/16/2020,0,0,Lebanon
1/17/2020,0,0,Lebanon
1/18/2020,0,0,Lebanon
1/19/2020,0,0,Lebanon
1/20/2020,0,0,Lebanon
1/21/2020,0,0,Lebanon
1/22/2020,0,0,Lebanon
1/23/2020,0,0,Lebanon
1/24/2020,0,0,Lebanon
1/25/2020,0,0,Lebanon
1/26/2020,0,0,Lebanon
1/27/2020,0,0,Lebanon
1/28/2020,0,0,Lebanon
1/29/2020,0,0,Lebanon
1/30/2020,0,0,Lebanon
1/31/2020,0,0,Lebanon
2/1/2020,0,0,Lebanon
2/2/2020,0,0,Lebanon
2/3/2020,0,0,Lebanon
2/4/2020,0,0,Lebanon
2/5/2020,0,0,Lebanon
2/6/2020,0,0,Lebanon
2/7/2020,0,0,Lebanon
2/8/2020,0,0,Lebanon
2/9/2020,0,0,Lebanon
2/10/2020,0,0,Lebanon
2/11/2020,0,0,Lebanon
2/12/2020,0,0,Lebanon
2/13/2020,0,0,Lebanon
2/14/2020,0,0,Lebanon
2/15/2020,0,0,Lebanon
2/16/2020,0,0,Lebanon
2/17/2020,0,0,Lebanon
2/18/2020,0,0,Lebanon
2/19/2020,0,0,Lebanon
2/20/2020,0,0,Lebanon
2/21/2020,0,0,Lebanon
2/22/2020,1,0,Lebanon
2/23/2020,0,0,Lebanon
2/24/2020,0,0,Lebanon
2/25/2020,0,0,Lebanon
2/26/2020,0,0,Lebanon
2/27/2020,1,0,Lebanon
2/28/2020,1,0,Lebanon
2/29/2020,0,0,Lebanon
3/1/2020,1,0,Lebanon
3/2/2020,6,0,Lebanon
3/3/2020,3,0,Lebanon
3/6/2020,3,0,Lebanon
3/7/2020,6,0,Lebanon
3/9/2020,10,0,Lebanon
3/10/2020,9,0,Lebanon
3/11/2020,0,1,Lebanon
3/12/2020,20,1,Lebanon
3/13/2020,5,0,Lebanon
3/15/2020,27,1,Lebanon
3/16/2020,6,0,Lebanon
3/17/2020,21,0,Lebanon
3/18/2020,0,0,Lebanon
3/19/2020,13,1,Lebanon
3/20/2020,16,0,Lebanon
3/21/2020,14,0,Lebanon
3/22/2020,67,0,Lebanon
3/23/2020,18,0,Lebanon
3/24/2020,19,0,Lebanon
3/25/2020,37,0,Lebanon
3/26/2020,29,0,Lebanon
3/27/2020,35,2,Lebanon
3/28/2020,23,1,Lebanon
3/29/2020,21,1,Lebanon
3/30/2020,26,2,Lebanon
3/31/2020,8,1,Lebanon
4/1/2020,17,1,Lebanon
4/2/2020,16,0,Lebanon
4/3/2020,15,4,Lebanon
4/4/2020,0,0,Lebanon
4/5/2020,26,1,Lebanon
4/6/2020,7,1,Lebanon
4/7/2020,14,1,Lebanon
4/8/2020,7,0,Lebanon
3/17/2020,1,0,Liberia
3/18/2020,1,0,Liberia
3/19/2020,0,0,Liberia
3/20/2020,0,0,Liberia
3/21/2020,0,0,Liberia
3/22/2020,1,0,Liberia
3/23/2020,0,0,Liberia
3/24/2020,0,0,Liberia
3/25/2020,0,0,Liberia
3/26/2020,0,0,Liberia
3/27/2020,0,0,Liberia
3/28/2020,0,0,Liberia
3/29/2020,0,0,Liberia
3/30/2020,0,0,Liberia
3/31/2020,0,0,Liberia
4/1/2020,0,0,Liberia
4/2/2020,3,0,Liberia
4/3/2020,0,0,Liberia
4/4/2020,1,0,Liberia
4/5/2020,3,1,Liberia
4/6/2020,3,2,Liberia
4/7/2020,1,0,Liberia
4/8/2020,0,0,Liberia
3/25/2020,1,0,Libya
3/26/2020,0,0,Libya
3/27/2020,0,0,Libya
3/28/2020,0,0,Libya
3/29/2020,0,0,Libya
3/30/2020,7,0,Libya
3/31/2020,0,0,Libya
4/1/2020,2,0,Libya
4/2/2020,0,0,Libya
4/3/2020,1,1,Libya
4/4/2020,0,0,Libya
4/5/2020,7,0,Libya
4/6/2020,0,0,Libya
4/7/2020,0,0,Libya
4/8/2020,1,0,Libya
3/5/2020,1,0,Liechtenstein
3/12/2020,2,0,Liechtenstein
3/13/2020,1,0,Liechtenstein
3/14/2020,0,0,Liechtenstein
3/15/2020,0,0,Liechtenstein
3/16/2020,3,0,Liechtenstein
3/17/2020,0,0,Liechtenstein
3/18/2020,0,0,Liechtenstein
3/19/2020,18,0,Liechtenstein
3/20/2020,0,0,Liechtenstein
3/21/2020,9,0,Liechtenstein
3/22/2020,2,0,Liechtenstein
3/23/2020,10,0,Liechtenstein
3/24/2020,0,0,Liechtenstein
3/25/2020,1,0,Liechtenstein
3/26/2020,4,0,Liechtenstein
3/27/2020,5,0,Liechtenstein
3/28/2020,4,0,Liechtenstein
3/29/2020,1,0,Liechtenstein
3/30/2020,1,0,Liechtenstein
3/31/2020,2,0,Liechtenstein
4/1/2020,4,0,Liechtenstein
4/2/2020,4,0,Liechtenstein
4/3/2020,3,0,Liechtenstein
4/4/2020,0,0,Liechtenstein
4/5/2020,2,1,Liechtenstein
4/6/2020,1,0,Liechtenstein
4/7/2020,0,0,Liechtenstein
4/8/2020,0,0,Liechtenstein
12/31/2019,0,0,Lithuania
1/1/2020,0,0,Lithuania
1/2/2020,0,0,Lithuania
1/3/2020,0,0,Lithuania
1/4/2020,0,0,Lithuania
1/5/2020,0,0,Lithuania
1/6/2020,0,0,Lithuania
1/7/2020,0,0,Lithuania
1/8/2020,0,0,Lithuania
1/9/2020,0,0,Lithuania
1/10/2020,0,0,Lithuania
1/11/2020,0,0,Lithuania
1/12/2020,0,0,Lithuania
1/13/2020,0,0,Lithuania
1/14/2020,0,0,Lithuania
1/15/2020,0,0,Lithuania
1/16/2020,0,0,Lithuania
1/17/2020,0,0,Lithuania
1/18/2020,0,0,Lithuania
1/19/2020,0,0,Lithuania
1/20/2020,0,0,Lithuania
1/21/2020,0,0,Lithuania
1/22/2020,0,0,Lithuania
1/23/2020,0,0,Lithuania
1/24/2020,0,0,Lithuania
1/25/2020,0,0,Lithuania
1/26/2020,0,0,Lithuania
1/27/2020,0,0,Lithuania
1/28/2020,0,0,Lithuania
1/29/2020,0,0,Lithuania
1/30/2020,0,0,Lithuania
1/31/2020,0,0,Lithuania
2/1/2020,0,0,Lithuania
2/2/2020,0,0,Lithuania
2/3/2020,0,0,Lithuania
2/4/2020,0,0,Lithuania
2/5/2020,0,0,Lithuania
2/6/2020,0,0,Lithuania
2/7/2020,0,0,Lithuania
2/8/2020,0,0,Lithuania
2/9/2020,0,0,Lithuania
2/10/2020,0,0,Lithuania
2/11/2020,0,0,Lithuania
2/12/2020,0,0,Lithuania
2/13/2020,0,0,Lithuania
2/14/2020,0,0,Lithuania
2/15/2020,0,0,Lithuania
2/16/2020,0,0,Lithuania
2/17/2020,0,0,Lithuania
2/18/2020,0,0,Lithuania
2/19/2020,0,0,Lithuania
2/20/2020,0,0,Lithuania
2/21/2020,0,0,Lithuania
2/22/2020,0,0,Lithuania
2/23/2020,0,0,Lithuania
2/24/2020,0,0,Lithuania
2/25/2020,0,0,Lithuania
2/26/2020,0,0,Lithuania
2/27/2020,0,0,Lithuania
2/28/2020,1,0,Lithuania
2/29/2020,0,0,Lithuania
3/1/2020,0,0,Lithuania
3/2/2020,0,0,Lithuania
3/11/2020,2,0,Lithuania
3/12/2020,0,0,Lithuania
3/14/2020,3,0,Lithuania
3/15/2020,3,0,Lithuania
3/16/2020,5,0,Lithuania
3/17/2020,3,0,Lithuania
3/18/2020,8,0,Lithuania
3/19/2020,8,0,Lithuania
3/20/2020,15,0,Lithuania
3/21/2020,21,1,Lithuania
3/22/2020,36,0,Lithuania
3/23/2020,38,0,Lithuania
3/24/2020,36,0,Lithuania
3/25/2020,30,1,Lithuania
3/26/2020,65,2,Lithuania
3/27/2020,25,0,Lithuania
3/28/2020,59,1,Lithuania
3/29/2020,36,2,Lithuania
3/30/2020,90,0,Lithuania
3/31/2020,0,0,Lithuania
4/1/2020,49,0,Lithuania
4/2/2020,48,1,Lithuania
4/3/2020,68,1,Lithuania
4/4/2020,122,0,Lithuania
4/5/2020,0,0,Lithuania
4/6/2020,40,4,Lithuania
4/7/2020,32,1,Lithuania
4/8/2020,37,1,Lithuania
12/31/2019,0,0,Luxembourg
1/1/2020,0,0,Luxembourg
1/2/2020,0,0,Luxembourg
1/3/2020,0,0,Luxembourg
1/4/2020,0,0,Luxembourg
1/5/2020,0,0,Luxembourg
1/6/2020,0,0,Luxembourg
1/7/2020,0,0,Luxembourg
1/8/2020,0,0,Luxembourg
1/9/2020,0,0,Luxembourg
1/10/2020,0,0,Luxembourg
1/11/2020,0,0,Luxembourg
1/12/2020,0,0,Luxembourg
1/13/2020,0,0,Luxembourg
1/14/2020,0,0,Luxembourg
1/15/2020,0,0,Luxembourg
1/16/2020,0,0,Luxembourg
1/17/2020,0,0,Luxembourg
1/18/2020,0,0,Luxembourg
1/19/2020,0,0,Luxembourg
1/20/2020,0,0,Luxembourg
1/21/2020,0,0,Luxembourg
1/22/2020,0,0,Luxembourg
1/23/2020,0,0,Luxembourg
1/24/2020,0,0,Luxembourg
1/25/2020,0,0,Luxembourg
1/26/2020,0,0,Luxembourg
1/27/2020,0,0,Luxembourg
1/28/2020,0,0,Luxembourg
1/29/2020,0,0,Luxembourg
1/30/2020,0,0,Luxembourg
1/31/2020,0,0,Luxembourg
2/1/2020,0,0,Luxembourg
2/2/2020,0,0,Luxembourg
2/3/2020,0,0,Luxembourg
2/4/2020,0,0,Luxembourg
2/5/2020,0,0,Luxembourg
2/6/2020,0,0,Luxembourg
2/7/2020,0,0,Luxembourg
2/8/2020,0,0,Luxembourg
2/9/2020,0,0,Luxembourg
2/10/2020,0,0,Luxembourg
2/11/2020,0,0,Luxembourg
2/12/2020,0,0,Luxembourg
2/13/2020,0,0,Luxembourg
2/14/2020,0,0,Luxembourg
2/15/2020,0,0,Luxembourg
2/16/2020,0,0,Luxembourg
2/17/2020,0,0,Luxembourg
2/18/2020,0,0,Luxembourg
2/19/2020,0,0,Luxembourg
2/20/2020,0,0,Luxembourg
2/21/2020,0,0,Luxembourg
2/22/2020,0,0,Luxembourg
2/23/2020,0,0,Luxembourg
2/24/2020,0,0,Luxembourg
2/25/2020,0,0,Luxembourg
2/26/2020,0,0,Luxembourg
2/27/2020,0,0,Luxembourg
2/28/2020,0,0,Luxembourg
2/29/2020,0,0,Luxembourg
3/1/2020,1,0,Luxembourg
3/2/2020,0,0,Luxembourg
3/7/2020,2,0,Luxembourg
3/9/2020,2,0,Luxembourg
3/11/2020,2,0,Luxembourg
3/12/2020,0,0,Luxembourg
3/13/2020,19,0,Luxembourg
3/14/2020,12,1,Luxembourg
3/16/2020,39,0,Luxembourg
3/17/2020,4,0,Luxembourg
3/18/2020,59,0,Luxembourg
3/19/2020,70,1,Luxembourg
3/20/2020,135,2,Luxembourg
3/21/2020,139,1,Luxembourg
3/22/2020,186,3,Luxembourg
3/23/2020,128,0,Luxembourg
3/24/2020,77,0,Luxembourg
3/25/2020,224,0,Luxembourg
3/26/2020,234,0,Luxembourg
3/27/2020,120,1,Luxembourg
3/28/2020,152,6,Luxembourg
3/29/2020,226,3,Luxembourg
3/30/2020,119,3,Luxembourg
3/31/2020,38,1,Luxembourg
4/1/2020,190,1,Luxembourg
4/2/2020,141,6,Luxembourg
4/3/2020,168,1,Luxembourg
4/4/2020,125,1,Luxembourg
4/5/2020,117,0,Luxembourg
4/6/2020,75,5,Luxembourg
4/7/2020,39,5,Luxembourg
4/8/2020,127,3,Luxembourg
3/21/2020,3,0,Madagascar
3/22/2020,0,0,Madagascar
3/23/2020,0,0,Madagascar
3/24/2020,14,0,Madagascar
3/25/2020,2,0,Madagascar
3/26/2020,0,0,Madagascar
3/27/2020,4,0,Madagascar
3/28/2020,1,0,Madagascar
3/29/2020,4,0,Madagascar
3/30/2020,9,0,Madagascar
3/31/2020,7,0,Madagascar
4/1/2020,2,0,Madagascar
4/2/2020,8,0,Madagascar
4/3/2020,5,0,Madagascar
4/4/2020,6,0,Madagascar
4/5/2020,6,0,Madagascar
4/6/2020,1,0,Madagascar
4/7/2020,5,0,Madagascar
4/8/2020,8,0,Madagascar
4/3/2020,3,0,Malawi
4/4/2020,0,0,Malawi
4/5/2020,1,0,Malawi
4/6/2020,0,0,Malawi
4/7/2020,1,0,Malawi
4/8/2020,3,1,Malawi
12/31/2019,0,0,Malaysia
1/1/2020,0,0,Malaysia
1/2/2020,0,0,Malaysia
1/3/2020,0,0,Malaysia
1/4/2020,0,0,Malaysia
1/5/2020,0,0,Malaysia
1/6/2020,0,0,Malaysia
1/7/2020,0,0,Malaysia
1/8/2020,0,0,Malaysia
1/9/2020,0,0,Malaysia
1/10/2020,0,0,Malaysia
1/11/2020,0,0,Malaysia
1/12/2020,0,0,Malaysia
1/13/2020,0,0,Malaysia
1/14/2020,0,0,Malaysia
1/15/2020,0,0,Malaysia
1/16/2020,0,0,Malaysia
1/17/2020,0,0,Malaysia
1/18/2020,0,0,Malaysia
1/19/2020,0,0,Malaysia
1/20/2020,0,0,Malaysia
1/21/2020,0,0,Malaysia
1/22/2020,0,0,Malaysia
1/23/2020,0,0,Malaysia
1/24/2020,0,0,Malaysia
1/25/2020,3,0,Malaysia
1/26/2020,1,0,Malaysia
1/27/2020,0,0,Malaysia
1/28/2020,0,0,Malaysia
1/29/2020,3,0,Malaysia
1/30/2020,0,0,Malaysia
1/31/2020,1,0,Malaysia
2/1/2020,0,0,Malaysia
2/2/2020,0,0,Malaysia
2/3/2020,0,0,Malaysia
2/4/2020,0,0,Malaysia
